date,in_window,trade_id,new_deal,lme_flat,cross_exchange_basis,grade_spread,freight,fx,demurrage_penalty,roll_term_structure,residual,daily_pnl_inr,cum_pnl_inr
2022-04-08,True,T03,0.0,466948.44,0.0,644015.47,0.0,-49036.72,0.0,18037.77,-0.0,1079964.97,11413123.16
2022-04-08,True,T04,0.0,1766005.55,0.0,676216.25,0.0,-189940.5,0.0,9668.53,-0.0,2261949.84,625869.35
2022-04-11,True,BOOK,0.0,-10599531.64,0.0,7628734.95,0.0,83502.28,0.0,-3023678.08,0.0,-5910972.49,68567413.17
2022-04-11,True,T01,0.0,-3291671.53,0.0,3860323.71,0.0,17472.32,0.0,-1710481.82,0.0,-1124357.32,22055956.05
2022-04-11,True,T02,0.0,56957.04,0.0,0.0,0.0,27808.71,0.0,263186.37,0.0,347952.12,39607031.91
2022-04-11,True,T03,0.0,-1558027.36,0.0,1838249.39,0.0,8165.9,0.0,-756647.54,-0.0,-468259.61,10944863.55
2022-04-11,True,T04,0.0,-5806789.79,0.0,1930161.86,0.0,30055.35,0.0,-819735.1,-0.0,-4666307.68,-4040438.34
2022-04-12,True,BOOK,-407085.24,-1368942.53,0.0,2518879.09,0.0,1112943.61,0.0,3749852.19,-0.0,5605647.13,74173060.3
2022-04-12,True,T01,0.0,-434529.75,0.0,1274613.51,0.0,231670.11,0.0,2025117.97,-0.0,3096871.86,25152827.9
2022-04-12,True,T02,0.0,7075.63,0.0,0.0,0.0,373563.28,0.0,-319710.41,-0.0,60928.5,39667960.41
2022-04-12,True,T03,0.0,-205743.23,0.0,606958.82,0.0,108257.51,0.0,1002142.81,0.0,1511615.9,12456479.45
2022-04-12,True,T04,-407085.24,-735745.18,0.0,637306.76,0.0,399452.71,0.0,1042301.82,0.0,936230.87,-3104207.46
2022-04-13,True,BOOK,-116600.0,-521233.08,0.0,2533439.05,0.0,58100.34,0.0,258579.6,0.0,2212285.9,76385346.2
2022-04-13,True,T01,0.0,-166565.01,0.0,1281981.2,0.0,12523.38,0.0,106564.67,0.0,1234504.24,26387332.14
2022-04-13,True,T02,-116600.0,2642.88,0.0,0.0,0.0,19079.06,0.0,-20473.26,-0.0,-115351.33,39552609.08
2022-04-13,True,T03,0.0,-78874.15,0.0,610467.24,0.0,5841.24,0.0,88906.94,0.0,626341.27,13082820.72
2022-04-13,True,T04,0.0,-278436.8,0.0,640990.6,0.0,20656.66,0.0,83581.26,-0.0,466791.72,-2637415.74
2022-04-14,True,BOOK,-188557.73,2155525.82,0.0,2558555.13,-8901.78,-284529.0,0.0,-842595.11,0.0,3389497.33,79774843.53
2022-04-14,True,T01,0.0,689922.99,0.0,1294690.55,0.0,-47939.09,0.0,-487555.51,0.0,1449118.94,27836451.08
2022-04-14,True,T02,0.0,208.83,0.0,0.0,0.0,-135962.14,0.0,52784.1,-0.0,-82969.21,39469639.87
2022-04-14,True,T03,0.0,326734.99,0.0,616519.31,0.0,-22373.09,0.0,-194225.9,0.0,726655.31,13809476.03
2022-04-14,True,T04,-188557.73,1138659.01,0.0,647345.27,-8901.78,-78254.68,0.0,-213597.8,-0.0,1296692.3,-1340723.44
2022-04-19,True,BOOK,0.0,5321242.9,0.0,12540512.62,0.0,1831334.74,0.0,-4303436.49,-0.0,15389653.77,95164497.31
2022-04-19,True,T01,0.0,1714424.72,0.0,6345801.56,0.0,321119.84,0.0,-2555859.28,-0.0,5825486.85,33661937.93
2022-04-19,True,T02,0.0,517.06,0.0,0.0,0.0,822733.72,0.0,218095.16,0.0,1041345.94,40510985.81
2022-04-19,True,T03,0.0,812000.23,0.0,3021810.27,0.0,151092.15,0.0,-932576.73,-0.0,3052325.93,16861801.96
2022-04-19,True,T04,0.0,2794300.88,0.0,3172900.78,0.0,536389.03,0.0,-1033095.64,-0.0,5470495.06,4129771.61
2022-04-20,True,BOOK,-0.0,-4713603.15,0.0,2427951.28,0.0,-806048.15,0.0,-2278127.17,0.0,-5369827.19,89794670.11
2022-04-20,True,T01,0.0,-1804736.89,0.0,1228601.85,0.0,-151424.64,0.0,-1219635.63,0.0,-1947195.31,31714742.61
2022-04-20,True,T02,-0.0,727928.65,0.0,0.0,0.0,-329842.32,0.0,-83088.49,-0.0,314997.83,40825983.64
2022-04-20,True,T03,-0.0,-855137.09,0.0,585048.5,0.0,-71051.01,0.0,-529836.91,0.0,-870976.51,15990825.45
2022-04-20,True,T04,-0.0,-2781657.81,0.0,614300.93,0.0,-253730.18,0.0,-445566.14,0.0,-2866653.21,1263118.41
2022-04-21,True,BOOK,47602722.62,-4282971.78,0.0,2436348.12,0.0,590517.7,0.0,5482495.3,-0.0,51829111.96,141623782.07
2022-04-21,True,T01,0.0,-2180301.51,0.0,1232850.86,0.0,420746.0,0.0,2740583.4,-0.0,2213878.75,33928621.36
2022-04-21,True,T02,0.0,-1119889.65,0.0,0.0,0.0,-27866.59,0.0,460645.06,-0.0,-687111.18,40138872.47
2022-04-21,True,T03,0.0,-1040842.47,0.0,587071.84,0.0,201227.71,0.0,1327171.29,-0.0,1074628.37,17065453.82
2022-04-21,True,T04,0.0,58061.84,0.0,616425.43,0.0,-3589.42,0.0,954095.55,0.0,1624993.4,2888111.81
2022-04-21,True,T05,47602722.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,47602722.62,47602722.62
2022-04-22,True,BOOK,0.0,-817899.67,0.0,2422947.26,0.0,1051112.96,0.0,534862.71,-0.0,3191023.26,144814805.34
2022-04-22,True,T01,0.0,-456265.58,0.0,1226069.7,0.0,231374.98,0.0,373181.14,0.0,1374360.25,35302981.61
2022-04-22,True,T02,0.0,546388.35,0.0,0.0,0.0,285378.17,0.0,-61845.76,0.0,769920.75,40908793.22
2022-04-22,True,T03,0.0,-216204.14,0.0,583842.71,0.0,122996.35,0.0,198950.74,0.0,689585.67,17755039.48
2022-04-22,True,T04,0.0,-697877.76,0.0,613034.85,0.0,383048.79,0.0,236670.77,-0.0,534876.64,3422988.45
2022-04-22,True,T05,0.0,6059.46,0.0,0.0,0.0,28314.67,0.0,-212094.18,-0.0,-177720.05,47425002.57
2022-04-25,True,BOOK,19260523.74,-5584395.25,0.0,6954300.03,0.0,640400.03,0.0,-758939.63,-0.0,20511888.92,165326694.25
2022-04-25,True,T01,19454557.99,-3977094.02,0.0,3519043.39,0.0,150982.68,0.0,-589036.41,-0.0,18558453.63,53861435.24
2022-04-25,True,T02,-194034.25,6246177.34,0.0,0.0,0.0,129862.52,0.0,5592.35,-0.0,6187597.96,47096391.18
2022-04-25,True,T03,0.0,-1884713.01,0.0,1675734.95,0.0,71166.38,0.0,-216474.6,-0.0,-354286.28,17400753.2
2022-04-25,True,T04,0.0,-6019854.54,0.0,1759521.69,0.0,241227.83,0.0,-143241.2,-0.0,-4162346.22,-739357.77
2022-04-25,True,T05,0.0,51088.98,0.0,0.0,0.0,47160.62,0.0,184220.23,-0.0,282469.83,47707472.4
2022-04-26,True,BOOK,12787471.59,-155819.96,0.0,1544227.12,0.0,-84728.71,0.0,1203259.41,0.0,15294409.44,180621103.7
2022-04-26,True,T01,0.0,-928275.47,0.0,393075.99,0.0,122530.03,0.0,848075.38,0.0,435405.94,54296841.18
2022-04-26,True,T02,0.0,119646.9,0.0,0.0,0.0,-114589.58,0.0,291333.97,0.0,296391.29,47392782.47
2022-04-26,True,T03,12787471.59,160153.43,0.0,561537.13,0.0,-18558.99,0.0,40020.52,0.0,13530623.68,30931376.88
2022-04-26,True,T04,0.0,496727.71,0.0,589613.99,0.0,-61970.25,0.0,69144.63,0.0,1093516.08,354158.31
2022-04-26,True,T05,0.0,-4072.53,0.0,0.0,0.0,-12139.92,0.0,-45315.1,0.0,-61527.55,47645944.86
2022-04-27,True,BOOK,0.0,-48645.1,0.0,981636.49,0.0,133066.6,0.0,-118449.59,0.0,947608.39,181568712.09
2022-04-27,True,T01,0.0,-22851.84,0.0,392654.59,0.0,12699.84,0.0,-16600.77,0.0,365901.82,54662743.0
2022-04-27,True,T02,0.0,-75598.51,0.0,0.0,0.0,141960.4,0.0,-52699.12,-0.0,13662.77,47406445.24
2022-04-27,True,T03,0.0,148755.1,0.0,0.0,0.0,-92819.43,0.0,-85411.61,-0.0,-29475.93,30901900.95
2022-04-27,True,T04,0.0,-99793.57,0.0,588981.89,0.0,59624.47,0.0,130279.8,-0.0,679092.59,1033250.9
2022-04-27,True,T05,0.0,843.71,0.0,0.0,0.0,11601.32,0.0,-94017.89,0.0,-81572.85,47564372.0
2022-04-28,True,BOOK,-1192701.52,-2386903.58,0.0,971729.62,0.0,244673.92,0.0,-78179.77,0.0,-2441381.33,179127330.76
2022-04-28,True,T01,0.0,-320022.52,0.0,388691.85,0.0,14959.16,0.0,-43325.9,0.0,40302.59,54703045.59
2022-04-28,True,T02,0.0,-694113.18,0.0,0.0,0.0,147016.95,0.0,-41029.41,0.0,-588125.64,46818319.6
2022-04-28,True,T03,0.0,0.0,0.0,0.0,0.0,-80.04,0.0,-29407.25,0.0,-29487.3,30872413.65
2022-04-28,True,T04,0.0,-1384509.67,0.0,583037.77,0.0,69327.3,0.0,91417.96,0.0,-640726.64,392524.26
2022-04-28,True,T05,-1192701.52,11741.8,0.0,0.0,0.0,13450.56,0.0,-55835.17,-0.0,-1223344.34,46341027.66
2022-04-29,True,BOOK,0.0,-1564038.55,0.0,964249.53,0.0,-724576.12,0.0,-840654.31,-0.0,-2165019.45,176962311.31
2022-04-29,True,T01,0.0,-249409.95,0.0,385699.81,0.0,-47926.62,0.0,-761906.23,-0.0,-673542.99,54029502.6
2022-04-29,True,T02,0.0,-264808.36,0.0,0.0,0.0,-408313.14,0.0,126623.86,-0.0,-546497.63,46271821.97
2022-04-29,True,T03,0.0,0.0,0.0,0.0,0.0,254.15,0.0,-36118.64,0.0,-35864.49,30836549.16
2022-04-29,True,T04,0.0,-1069190.9,0.0,578549.72,0.0,-228318.14,0.0,-989366.46,0.0,-1708325.77,-1315801.51
2022-04-29,True,T05,0.0,19370.64,0.0,0.0,0.0,-40272.38,0.0,820113.16,-0.0,799211.43,47140239.09
2022-05-03,True,BOOK,0.0,-6311154.83,0.0,3672995.57,0.0,358495.2,0.0,1304107.02,0.0,-975557.04,175986754.27
2022-05-03,True,T01,0.0,-1214601.34,0.0,1469198.23,0.0,25678.0,0.0,1106762.76,-0.0,1387037.65,55416540.25
2022-05-03,True,T02,0.0,18490.02,0.0,0.0,0.0,189761.78,0.0,-319492.34,0.0,-111240.55,46160581.42
2022-05-03,True,T03,0.0,0.0,0.0,0.0,0.0,-137.47,0.0,-264255.7,0.0,-264393.17,30572155.99
2022-05-03,True,T04,0.0,-5159542.99,0.0,2203797.34,0.0,119753.71,0.0,2297765.94,-0.0,-538225.99,-1854027.5
2022-05-03,True,T05,0.0,44499.48,0.0,0.0,0.0,23439.18,0.0,-1516673.64,0.0,-1448734.98,45691504.1
2022-05-04,True,BOOK,0.0,940928.77,0.0,933985.82,0.0,-1100339.23,0.0,106707.98,-0.0,881283.35,176868037.61
2022-05-04,True,T01,0.0,176089.16,0.0,373594.33,0.0,-84108.44,0.0,-75110.27,0.0,390464.78,55807005.03
2022-05-04,True,T02,0.0,47738.94,0.0,0.0,0.0,-575359.7,0.0,38967.87,0.0,-488652.9,45671928.53
2022-05-04,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66098.29,0.0,-66098.29,30506057.7
2022-05-04,True,T04,0.0,722650.9,0.0,560391.49,0.0,-374081.75,0.0,60914.31,0.0,969874.95,-884152.55
2022-05-04,True,T05,0.0,-5550.22,0.0,0.0,0.0,-66789.33,0.0,148034.36,-0.0,75694.81,45767198.91
2022-05-05,True,BOOK,0.0,-682085.16,0.0,927750.44,0.0,-299658.16,0.0,-384924.02,0.0,-438916.9,176429120.71
2022-05-05,True,T01,0.0,-122063.19,0.0,371100.18,0.0,-23113.85,0.0,-267469.03,0.0,-41545.89,55765459.13
2022-05-05,True,T02,0.0,-66944.99,0.0,0.0,0.0,-156445.34,0.0,7287.36,-0.0,-216102.97,45455825.56
2022-05-05,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66098.29,0.0,-66098.29,30439959.41
2022-05-05,True,T04,0.0,-496598.76,0.0,556650.26,0.0,-101841.33,0.0,-277934.87,0.0,-319724.69,-1203877.24
2022-05-05,True,T05,0.0,3521.77,0.0,0.0,0.0,-18257.64,0.0,219290.81,0.0,204554.94,45971753.85
2022-05-06,True,BOOK,0.0,-5068314.95,0.0,899377.66,0.0,2903545.69,0.0,354187.01,-0.0,-911204.58,175517916.13
2022-05-06,True,T01,0.0,-870124.43,0.0,359751.07,0.0,234828.74,0.0,300336.22,-0.0,24791.59,55790250.72
2022-05-06,True,T02,0.0,-712944.07,0.0,0.0,0.0,1534256.21,0.0,-77147.59,0.0,744164.55,46199990.11
2022-05-06,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66098.29,0.0,-66098.29,30373861.12
2022-05-06,True,T04,0.0,-3510647.26,0.0,539626.6,0.0,943295.01,0.0,570323.35,-0.0,-1457402.3,-2661279.55
2022-05-06,True,T05,0.0,25400.81,0.0,0.0,0.0,191165.75,0.0,-373226.68,-0.0,-156660.13,45815093.73
2022-05-09,True,BOOK,4467672.11,-7930001.74,0.0,2608503.13,0.0,2259719.23,0.0,-143525.38,-0.0,1262367.35,176780283.48
2022-05-09,True,T01,4467672.11,-1307366.18,0.0,1043401.25,0.0,179372.55,0.0,-45797.2,-0.0,4337282.53,60127533.25
2022-05-09,True,T02,0.0,-1420165.59,0.0,0.0,0.0,1210565.81,0.0,-88758.91,-0.0,-298358.7,45901631.41
2022-05-09,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-198294.88,0.0,-198294.88,30175566.24
2022-05-09,True,T04,0.0,-5236858.78,0.0,1565101.88,0.0,731484.9,0.0,290591.61,0.0,-2649680.39,-5310959.94
2022-05-09,True,T05,0.0,34388.8,0.0,0.0,0.0,138295.98,0.0,-101266.0,-0.0,71418.78,45886512.51
2022-05-10,True,BOOK,428274.08,-465056.75,0.0,519901.0,0.0,-408819.98,0.0,-1805995.91,-0.0,-1731697.56,175048585.92
2022-05-10,True,T01,0.0,1303009.13,0.0,0.0,0.0,220777.91,0.0,-1650202.43,-0.0,-126415.39,60001117.86
2022-05-10,True,T02,0.0,-446185.17,0.0,0.0,0.0,-366597.13,0.0,19.9,-0.0,-812762.4,45088869.01
2022-05-10,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66413.91,-0.0,-66413.91,30109152.33
2022-05-10,True,T04,0.0,-1330075.2,0.0,519901.0,0.0,-221378.01,0.0,-329218.83,-0.0,-1360771.03,-6671730.97
2022-05-10,True,T05,-187450.0,8194.49,0.0,0.0,0.0,-41622.76,0.0,239819.35,-0.0,18941.09,45905453.6
2022-05-10,True,T06,615724.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,615724.08,615724.08
2022-05-11,True,BOOK,0.0,4119511.35,0.0,1076029.8,0.0,-207662.76,0.0,-497728.3,0.0,4490150.09,179538736.01
2022-05-11,True,T01,0.0,0.0,0.0,0.0,0.0,-3395.66,0.0,-113262.31,0.0,-116657.97,59884459.89
2022-05-11,True,T02,0.0,1035649.84,0.0,0.0,0.0,-94932.49,0.0,-11203.32,0.0,929514.03,46018383.05
2022-05-11,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66413.91,-0.0,-66413.91,30042738.42
2022-05-11,True,T04,0.0,2581388.35,0.0,529608.41,0.0,-58339.54,0.0,-256677.12,-0.0,2795980.11,-3875750.86
2022-05-11,True,T05,0.0,10149.58,0.0,0.0,0.0,-84700.43,0.0,166350.23,0.0,91799.38,45997252.98
2022-05-11,True,T06,0.0,492323.58,0.0,546421.38,0.0,33705.36,0.0,-216521.87,-0.0,855928.45,1471652.53
2022-05-12,True,BOOK,0.0,-3525164.5,0.0,1055337.57,0.0,1486908.66,0.0,-234446.87,0.0,-1217365.14,178321370.88
2022-05-12,True,T01,0.0,0.0,0.0,0.0,0.0,24461.81,0.0,-113288.97,0.0,-88827.16,59795632.73
2022-05-12,True,T02,0.0,-987319.49,0.0,0.0,0.0,680182.49,0.0,-27489.64,-0.0,-334626.64,45683756.41
2022-05-12,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66413.91,-0.0,-66413.91,29976324.51
2022-05-12,True,T04,0.0,-2116665.53,0.0,519423.96,0.0,414007.33,0.0,-57472.67,-0.0,-1240706.91,-5116457.77
2022-05-12,True,T05,0.0,-8102.0,0.0,0.0,0.0,610834.28,0.0,9246.58,0.0,611978.86,46609231.84
2022-05-12,True,T06,0.0,-413077.48,0.0,535913.61,0.0,-242577.24,0.0,20971.73,-0.0,-98769.38,1372883.15
2022-05-13,True,BOOK,0.0,2642893.64,0.0,1072644.55,0.0,-293571.3,0.0,-1150399.24,-0.0,2271567.65,180592938.53
2022-05-13,True,T01,0.0,0.0,0.0,0.0,0.0,-4784.16,0.0,-113266.36,0.0,-118050.52,59677582.21
2022-05-13,True,T02,0.0,809750.55,0.0,0.0,0.0,-133636.26,0.0,1175.95,0.0,677290.24,46361046.65
2022-05-13,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66413.91,-0.0,-66413.91,29909910.6
2022-05-13,True,T04,0.0,1523875.17,0.0,527942.24,0.0,-82476.65,0.0,-699625.67,-0.0,1269715.08,-3846742.68
2022-05-13,True,T05,0.0,6311.08,0.0,0.0,0.0,-119564.59,0.0,368495.23,-0.0,255241.72,46864473.56
2022-05-13,True,T06,0.0,302956.84,0.0,544702.31,0.0,46890.37,0.0,-640764.47,-0.0,253785.04,1626668.19
2022-05-16,True,BOOK,0.0,5355753.47,0.0,3027049.09,0.0,1888542.72,0.0,-204757.26,0.0,10066588.02,190659526.55
2022-05-16,True,T01,0.0,0.0,0.0,0.0,0.0,30229.89,0.0,-339697.9,-0.0,-309468.0,59368114.21
2022-05-16,True,T02,0.0,1769666.49,0.0,0.0,0.0,852827.49,0.0,-108188.95,-0.0,2514305.03,48875351.67
2022-05-16,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199241.73,-0.0,-199241.73,29710668.88
2022-05-16,True,T04,0.0,2971728.47,0.0,1489875.73,0.0,537632.54,0.0,173528.27,-0.0,5172765.01,1326022.32
2022-05-16,True,T05,0.0,12276.91,0.0,0.0,0.0,758186.87,0.0,-145506.73,0.0,624957.05,47489430.6
2022-05-16,True,T06,0.0,602081.6,0.0,1537173.37,0.0,-290334.08,0.0,414349.78,0.0,2263270.67,3889938.87
2022-05-17,True,BOOK,-503213.14,3740867.75,0.0,854947.16,0.0,-1849971.42,0.0,-1264870.33,0.0,977760.02,191637286.57
2022-05-17,True,T01,0.0,0.0,0.0,0.0,0.0,-29248.68,0.0,-65200.43,-0.0,-94449.11,59273665.09
2022-05-17,True,T02,-124294.25,1307419.42,0.0,0.0,0.0,-830993.48,0.0,-10022.86,0.0,342108.84,49217460.52
2022-05-17,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,29643563.16
2022-05-17,True,T04,0.0,1999351.41,0.0,420794.31,0.0,-531848.44,0.0,-774411.58,0.0,1113885.69,2439908.01
2022-05-17,True,T05,0.0,8548.91,0.0,0.0,0.0,-733794.39,0.0,374308.17,0.0,-350937.31,47138493.29
2022-05-17,True,T06,-378918.89,425548.01,0.0,434152.86,0.0,275913.57,0.0,-722437.91,0.0,34257.63,3924196.5
2022-05-18,True,BOOK,-199220.0,773677.88,0.0,851348.71,0.0,674304.14,0.0,-29310.15,-0.0,2070800.58,193708087.15
2022-05-18,True,T01,0.0,0.0,0.0,0.0,0.0,-11006.24,0.0,-115155.5,-0.0,-126161.74,59147503.35
2022-05-18,True,T02,0.0,286277.1,0.0,0.0,0.0,313076.55,0.0,-854364.54,-0.0,-255010.89,48962449.63
2022-05-18,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,29576457.44
2022-05-18,True,T04,0.0,399585.76,0.0,419023.19,0.0,200268.37,0.0,609270.42,0.0,1628147.74,4068055.75
2022-05-18,True,T05,-199220.0,1538.32,0.0,0.0,0.0,276740.45,0.0,-305966.51,-0.0,-226907.74,46911585.55
2022-05-18,True,T06,0.0,86276.7,0.0,432325.52,0.0,-104774.99,0.0,704011.7,-0.0,1117838.93,5042035.43
2022-05-19,True,BOOK,0.0,-547947.21,0.0,849461.74,0.0,248964.63,0.0,-2268460.61,-0.0,-1717981.46,191990105.69
2022-05-19,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135691.46,0.0,-135691.46,59011811.89
2022-05-19,True,T02,0.0,497952.43,0.0,0.0,0.0,11448.1,0.0,21388.14,-0.0,530788.68,49493238.31
2022-05-19,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,29509351.72
2022-05-19,True,T04,0.0,-847806.3,0.0,418094.45,0.0,75810.11,0.0,-1354810.28,0.0,-1708712.02,2359343.73
2022-05-19,True,T05,0.0,-12620.11,0.0,0.0,0.0,200452.34,0.0,588042.1,-0.0,775874.32,47687459.87
2022-05-19,True,T06,0.0,-185473.24,0.0,431367.29,0.0,-38745.92,0.0,-1320283.39,-0.0,-1113135.26,3928900.17
2022-05-20,True,BOOK,-0.0,3368577.67,0.0,876445.04,0.0,52111.6,0.0,-2164199.89,0.0,2132934.41,194123040.1
2022-05-20,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135691.46,-0.0,-135691.46,58876120.44
2022-05-20,True,T02,0.0,-2447284.57,0.0,0.0,0.0,9184.34,0.0,4271.44,0.0,-2433828.79,47059409.52
2022-05-20,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,29442246.0
2022-05-20,True,T04,0.0,4703735.51,0.0,431375.29,0.0,64970.72,0.0,-1009762.46,-0.0,4190319.06,6549662.79
2022-05-20,True,T05,0.0,69923.92,0.0,0.0,0.0,124.49,0.0,160191.8,0.0,230240.22,47917700.09
2022-05-20,True,T06,-0.0,1042202.82,0.0,445069.75,0.0,-22167.96,0.0,-1116103.49,0.0,349001.11,4277901.28
2022-05-23,True,BOOK,0.0,-3849236.72,0.0,2651915.72,0.0,75590.26,0.0,4637329.17,-0.0,3515598.44,197638638.55
2022-05-23,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272130.1,-0.0,-272130.1,58603990.34
2022-05-23,True,T02,0.0,-652915.96,0.0,0.0,0.0,-22445.12,0.0,-46146.04,-0.0,-721507.12,46337902.39
2022-05-23,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201317.16,0.0,-201317.16,29240928.84
2022-05-23,True,T04,0.0,263153.09,0.0,1305239.77,0.0,-27956.69,0.0,1514050.43,-0.0,3054486.6,9604149.39
2022-05-23,True,T05,0.0,-1401943.78,0.0,0.0,0.0,-280791.68,0.0,842068.33,0.0,-840667.14,47077032.95
2022-05-23,True,T06,0.0,-2057530.06,0.0,1346675.95,0.0,406783.75,0.0,2800803.72,-0.0,2496733.36,6774634.64
2022-05-24,True,BOOK,4027437.73,-3160253.89,0.0,860675.06,0.0,157180.81,0.0,1822171.79,-0.0,3707211.5,201345850.05
2022-05-24,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90710.03,0.0,-90710.03,58513280.3
2022-05-24,True,T02,0.0,1431611.76,0.0,0.0,0.0,6580.37,0.0,-20758.99,0.0,1417433.13,47755335.53
2022-05-24,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,29173823.12
2022-05-24,True,T04,4027437.73,-3711659.04,0.0,423613.5,0.0,48658.11,0.0,1186755.21,0.0,1974805.52,11578954.91
2022-05-24,True,T05,0.0,-34228.59,0.0,0.0,0.0,126125.53,0.0,-485210.76,-0.0,-393313.82,46683719.13
2022-05-24,True,T06,0.0,-845978.02,0.0,437061.55,0.0,-24183.2,0.0,1299202.09,0.0,866102.42,7640737.06
2022-05-25,True,BOOK,1043573.12,2079833.76,0.0,431717.39,0.0,-46583.11,0.0,-2005187.37,0.0,1503353.78,202849203.83
2022-05-25,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50784.83,0.0,-50784.83,58462495.47
2022-05-25,True,T02,0.0,749485.16,0.0,0.0,0.0,-4649.47,0.0,-10624.56,0.0,734211.13,48489546.65
2022-05-25,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,29106717.39
2022-05-25,True,T04,0.0,1891402.19,0.0,0.0,0.0,27319.11,0.0,-1978126.47,-0.0,-59405.17,11519549.74
2022-05-25,True,T05,0.0,-21228.18,0.0,0.0,0.0,-85307.55,0.0,-51666.06,0.0,-158201.8,46525517.34
2022-05-25,True,T06,0.0,-539825.41,0.0,431717.39,0.0,16054.8,0.0,153120.28,0.0,61067.05,7701804.12
2022-05-25,True,T07,1043573.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043573.12,1043573.12
2022-05-26,True,BOOK,0.0,-44105.78,0.0,1058170.15,152641.53,77727.99,0.0,378987.12,-0.0,1623421.02,204472624.85
2022-05-26,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50784.83,-0.0,-50784.83,58411710.63
2022-05-26,True,T02,0.0,46553.49,0.0,0.0,0.0,4661.84,0.0,-11636.17,0.0,39579.16,48529125.81
2022-05-26,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,29039611.67
2022-05-26,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59405.17,0.0,-59405.17,11460144.57
2022-05-26,True,T05,0.0,-1629.87,0.0,0.0,0.0,85290.25,0.0,-89429.48,-0.0,-5769.1,46519748.23
2022-05-26,True,T06,0.0,-42562.3,0.0,431229.21,0.0,-15911.24,0.0,280345.99,0.0,653101.66,8354905.78
2022-05-26,True,T07,0.0,-46467.1,0.0,626940.94,152641.53,3687.14,0.0,377002.51,-0.0,1113805.02,2157378.14
2022-05-27,True,BOOK,-249253.56,-35902.77,0.0,1058617.55,0.0,-32229.73,0.0,-1433633.44,0.0,-692401.95,203780222.9
2022-05-27,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50784.83,0.0,-50784.83,58360925.8
2022-05-27,True,T02,0.0,21825.33,0.0,0.0,0.0,-1921.96,0.0,-4643.92,0.0,15259.44,48544385.26
2022-05-27,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67105.72,-0.0,-67105.72,28972505.95
2022-05-27,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59405.17,-0.0,-59405.17,11400739.41
2022-05-27,True,T05,0.0,-1014.89,0.0,0.0,0.0,-35132.36,0.0,201125.68,-0.0,164978.43,46684726.66
2022-05-27,True,T06,0.0,-27006.97,0.0,431411.54,0.0,6456.74,0.0,-612141.39,-0.0,-201280.07,8153625.7
2022-05-27,True,T07,-249253.56,-29706.24,0.0,627206.01,0.0,-1632.15,0.0,-840678.09,0.0,-494064.03,1663314.11
2022-05-30,True,BOOK,0.0,706404.98,0.0,3211673.11,0.0,-158698.65,0.0,303098.08,-0.0,4062477.51,207842700.41
2022-05-30,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154129.2,-0.0,-154129.2,58206796.6
2022-05-30,True,T02,0.0,-232756.31,0.0,0.0,0.0,-8878.66,0.0,-23385.61,-0.0,-265020.58,48279364.68
2022-05-30,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201317.16,-0.0,-201317.16,28771188.79
