date,lme_cash_usd_t,usdinr,unit_lme_pnl_inr,unit_fx_pnl_inr,unit_lme_var_garch_inr,unit_lme_var_hist250_inr,unit_lme_var_hist60_inr,unit_lme_var_garch_t_inr,unit_lme_exception_garch,unit_lme_exception_hist250,unit_lme_exception_hist60,unit_lme_exception_garch_t,unit_fx_var_garch_inr,unit_fx_var_hist250_inr,unit_fx_var_hist60_inr,unit_fx_var_garch_t_inr,unit_fx_exception_garch,unit_fx_exception_hist250,unit_fx_exception_hist60,unit_fx_exception_garch_t
2019-03-21,1891.0,68.562,-2193984.0,-256000.0,2704498.71,3664540.22,2576026.26,2566269.39,False,False,False,False,587803.36,496236.72,403072.82,448188.07,False,False,False,False
2019-03-22,1867.0,68.9772,-1655452.8,415200.0,2961927.57,3592830.08,2546873.13,2873070.79,False,False,False,False,586283.58,494884.07,405204.43,445122.75,False,False,False,False
2019-03-25,1856.0,68.9148,-758062.8,-62400.0,2948955.47,3571780.84,2553766.8,2851120.27,False,False,False,False,594016.48,499628.38,416316.2,558797.52,False,False,False,False
2019-03-26,1849.5,68.865,-447622.5,-49800.0,2729812.36,3544268.25,2529721.23,2586592.41,False,False,False,False,594175.06,498745.59,413447.71,558803.03,False,False,False,False
2019-03-27,1898.5,69.1413,3387923.7,276300.0,2541381.28,3528716.82,2515364.08,2369817.65,False,False,False,False,594440.2,498412.03,404335.43,558908.56,False,False,False,False
2019-03-28,1896.5,69.3319,-138663.8,190600.0,3546932.17,3653151.54,2687382.96,3526348.69,False,False,False,False,597521.58,500926.78,393702.57,561661.09,False,False,False,False
2019-03-29,1900.0,69.1758,242115.3,-156100.0,3142263.05,3650066.34,2646639.19,3019707.68,False,False,False,False,599866.09,502522.18,396814.25,563719.59,False,False,False,False
2019-04-01,1888.0,69.3205,-831846.0,144700.0,2850590.52,3648597.02,2520246.24,2679495.47,False,False,False,False,579036.07,501150.31,383547.38,451503.43,False,False,False,False
2019-04-02,1858.0,68.7531,-2062593.0,-567400.0,2699927.73,3634134.68,2496271.05,2519600.77,False,False,False,False,580790.7,502405.09,385525.68,448805.36,False,True,True,True
2019-04-03,1865.0,68.4252,478976.4,-327900.0,2879899.34,3423741.67,2455653.29,2756319.57,False,False,False,False,576574.57,501745.48,385985.87,461699.91,False,False,False,False
2019-04-04,1872.0,69.1621,484134.7,736900.0,2668214.43,3401347.45,2454159.66,2509796.97,False,False,False,False,574358.72,500509.47,386936.96,461244.73,False,False,False,False
2019-04-05,1864.0,69.2486,-553988.8,86500.0,2556872.52,3415386.43,2491850.9,2380208.57,False,False,False,False,581082.75,510574.53,421558.97,495596.17,False,False,False,False
2019-04-08,1858.5,69.6439,-383041.45,395300.0,2439135.34,3399935.74,2451460.65,2262618.12,False,False,False,False,597154.55,511265.86,421479.14,565788.75,False,False,False,False
2019-04-09,1851.0,69.334,-520005.0,-309900.0,2361798.21,3352785.28,2380118.35,2184041.65,False,False,False,False,601211.77,515805.42,427753.79,569523.28,False,False,False,False
2019-04-10,1852.0,69.1502,69150.2,-183800.0,2299136.28,3319344.08,2301860.72,2128349.47,False,False,False,False,599181.02,513535.94,427041.59,567490.29,False,False,False,False
2019-04-11,1847.5,68.968,-310356.0,-182200.0,2235343.06,3310958.71,2256029.64,2064968.58,False,False,False,False,598234.42,512292.92,427668.45,566484.58,False,False,False,False
2019-04-12,1843.5,69.156,-276624.0,188000.0,2195140.58,3188780.42,2182801.96,2030004.73,False,False,False,False,597297.27,511284.53,428050.82,565488.11,False,False,False,False
2019-04-15,1843.5,69.425,0.0,269000.0,2123535.8,3167659.87,2070878.92,1944425.65,False,False,False,False,588063.8,512877.77,430897.02,561974.85,False,False,False,False
2019-04-16,1839.0,69.5661,-313047.45,141100.0,2107022.12,3094226.77,2075167.37,1928102.54,False,False,False,False,590909.16,514329.86,435694.48,564628.27,False,False,False,False
2019-04-17,1840.5,69.4248,104137.2,-141300.0,2102429.98,3092544.44,2042820.73,1927702.93,False,False,False,False,592668.04,514560.04,436514.6,566242.98,False,False,False,False
2019-04-18,1839.0,69.3938,-104090.7,-31000.0,2086146.7,2797589.15,2035302.48,1912079.59,False,False,False,False,592019.87,513711.18,436382.88,565557.81,False,False,False,False
2019-04-23,1855.0,69.6421,1114273.6,248300.0,2014384.65,2789810.38,1996024.01,1807181.81,False,False,False,False,577939.96,509503.54,434516.26,551414.86,False,False,False,False
2019-04-24,1854.0,69.8501,-69850.1,208000.0,2200097.99,2814039.16,2021619.15,2027282.99,False,False,False,False,580466.69,511408.94,439131.78,553763.0,False,False,False,False
2019-04-25,1852.0,70.2859,-140571.8,435800.0,2144368.64,2807759.12,2024346.42,1953185.76,False,False,False,False,582659.27,513306.05,442378.05,555791.85,False,False,False,False
2019-04-26,1832.0,70.0166,-1400332.0,-269300.0,2116139.43,2818204.75,2032327.12,1914498.29,False,False,False,False,586755.03,517493.2,454637.56,559635.44,False,False,False,False
2019-04-29,1816.0,69.8327,-1117323.2,-183900.0,2289952.74,2773486.74,2007199.04,2143965.74,False,False,False,False,580367.34,516268.19,456477.11,558718.53,False,False,False,False
2019-04-30,1809.0,69.5859,-487101.3,-246800.0,2321520.87,2743735.16,1993793.93,2179400.02,False,False,False,False,579269.58,514254.19,456685.09,557633.73,False,False,False,False
2019-05-01,1775.5,69.5859,-2331127.65,0.0,2216931.08,2685909.49,1978500.83,2055267.27,True,False,True,True,577646.18,513058.01,456550.79,556043.04,False,False,False,False
2019-05-02,1800.5,69.3739,1734347.5,-212000.0,2725291.36,2640841.9,1949438.9,2643394.32,False,False,False,False,578068.76,512413.13,443311.85,556421.85,False,False,False,False
2019-05-03,1783.5,69.2595,-1177411.5,-114400.0,2832072.0,2649491.94,1838019.24,2741543.98,False,False,False,False,576727.66,510760.42,442883.18,555103.08,False,False,False,False
2019-05-07,1767.0,69.4144,-1145337.6,154900.0,2681355.85,2577014.49,1829368.06,2570794.6,False,False,False,False,561231.16,509702.14,442593.75,539632.39,False,False,False,False
2019-05-08,1761.0,69.7023,-418213.8,287900.0,2577212.78,2555529.75,1801959.5,2449220.72,False,False,False,False,562818.23,511096.65,444294.48,541132.84,False,False,False,False
2019-05-09,1766.5,69.9933,384963.15,291000.0,2390713.78,2540482.01,1805128.61,2231526.62,False,False,False,False,565484.55,514024.89,448405.78,543670.76,False,False,False,False
2019-05-10,1765.0,69.9978,-104996.7,4500.0,2270631.15,2558474.32,1804219.95,2093727.44,False,False,False,False,568177.52,516643.14,453628.29,546234.09,False,False,False,False
2019-05-13,1765.5,70.5576,35278.8,559800.0,2139724.74,2551863.6,1799782.1,1948747.83,False,False,False,False,559926.05,513562.76,441827.43,539474.61,False,False,False,False
2019-05-14,1792.0,70.4058,1865753.7,-151800.0,2076446.92,2572746.16,1814690.83,1880558.71,False,False,False,False,564691.34,520206.07,459529.07,544049.4,False,False,False,False
2019-05-15,1802.0,70.3555,703555.0,-50300.0,2489594.65,2603328.51,1873935.48,2375674.62,False,False,False,False,563761.96,519286.57,453578.38,543137.59,False,False,False,False
2019-05-16,1832.0,70.0428,2101284.0,-312700.0,2386916.72,2615180.54,1888982.4,2243341.9,False,False,False,False,563643.29,518167.49,451610.71,543006.87,False,False,False,False
2019-05-17,1805.0,70.205,-1895535.0,162200.0,2778186.11,2653867.79,1962073.5,2689829.85,False,False,False,False,561419.77,516663.52,454407.51,540848.44,False,False,False,False
2019-05-20,1786.0,69.657,-1323483.0,-548000.0,2876147.18,2627026.32,1971758.34,2798690.47,False,False,False,False,559424.36,517941.29,456638.75,541020.08,False,True,True,True
2019-05-21,1766.0,69.6918,-1393836.0,34800.0,2736757.28,2573173.17,1955004.9,2632530.56,False,False,False,False,555318.17,515189.35,463565.54,537044.0,False,False,False,False
2019-05-22,1747.0,69.6983,-1324267.7,6500.0,2673034.13,2537374.31,1912678.18,2558967.44,False,False,False,False,555855.08,515440.13,463781.37,537558.26,False,False,False,False
2019-05-23,1740.0,69.9479,-489635.3,249600.0,2606047.63,2513300.87,1861207.8,2485223.62,False,False,False,False,556165.28,511742.63,463817.66,537853.26,False,False,False,False
2019-05-24,1761.5,69.545,1495217.5,-402900.0,2409759.56,2509713.62,1862262.03,2256325.6,False,False,False,False,558415.11,514213.75,466494.92,540024.0,False,False,False,False
2019-05-28,1773.0,69.6055,800463.25,60500.0,2516960.69,2530743.77,1888481.66,2392298.6,False,False,False,False,554092.59,510722.44,468816.62,538681.42,False,False,False,False
2019-05-29,1770.0,69.8212,-209463.6,215700.0,2414809.3,2548353.14,1868509.91,2269681.14,False,False,False,False,554822.84,511193.87,468824.65,539400.74,False,False,False,False
2019-05-30,1762.0,69.8864,-559091.2,65200.0,2261507.88,2550705.69,1870107.31,2093768.77,False,False,False,False,556790.04,512587.39,464267.06,541322.67,False,False,False,False
2019-05-31,1761.0,69.7166,-69716.6,-169800.0,2178120.5,2524651.03,1866834.69,2008831.28,False,False,False,False,557556.96,513082.54,464856.27,542077.66,False,False,False,False
2019-06-03,1763.5,69.2642,173160.5,-452400.0,2059674.11,2516495.75,1810703.02,1880021.41,False,False,False,False,546270.97,512053.98,465121.85,529488.29,False,False,False,False
2019-06-04,1751.5,69.2583,-831099.6,-5900.0,1989300.4,2503726.03,1797525.29,1810473.78,False,False,False,False,542925.23,510289.83,466997.41,526247.49,False,False,False,False
2019-06-05,1766.0,69.3324,1005319.8,74100.0,2028664.55,2486889.77,1766430.87,1873828.77,False,False,False,False,543077.01,509811.9,462848.18,526396.75,False,False,False,False
2019-06-06,1742.5,69.2508,-1627393.8,-81600.0,2125184.52,2500871.75,1794414.68,1988455.32,False,False,False,False,543855.28,508732.54,460022.72,527153.24,False,False,False,False
2019-06-07,1733.0,69.4864,-660120.8,235600.0,2347283.8,2469471.62,1798833.16,2255641.3,False,False,False,False,543411.17,508143.5,458405.07,526724.89,False,False,False,False
2019-06-10,1720.5,69.5907,-869883.75,104300.0,2226151.92,2464829.78,1783066.44,2109270.99,False,False,False,False,481550.11,510460.68,458266.93,470261.44,False,False,False,False
2019-06-11,1754.5,69.4483,2361242.2,-142400.0,2182451.12,2446596.59,1758624.17,2057985.44,False,False,False,False,480238.01,511034.99,457158.09,469017.43,False,False,False,False
2019-06-12,1753.5,69.32,-69320.0,-128300.0,2764541.15,2502164.18,1834656.55,2718273.22,False,False,False,False,477551.55,510202.83,457123.54,466416.14,False,False,False,False
2019-06-13,1756.0,69.5141,173785.25,194100.0,2481321.77,2487044.38,1830269.61,2369964.13,False,False,False,False,474882.4,507497.98,456407.12,463833.03,False,False,False,False
2019-06-14,1737.5,69.7807,-1290942.95,266600.0,2293312.27,2495284.99,1836801.99,2144929.79,False,False,False,False,475116.87,509313.94,450193.73,464057.1,False,False,False,False
2019-06-17,1719.5,69.9457,-1259022.6,165000.0,2343275.51,2470629.72,1838482.14,2219311.76,False,False,False,False,460249.9,510755.88,442146.4,443700.23,False,False,False,False
2019-06-18,1733.0,69.7242,941276.7,-221500.0,2359438.18,2454277.16,1802482.15,2243703.64,False,False,False,False,459581.78,511466.79,433941.46,442862.74,False,False,False,False
2019-06-19,1746.5,69.6667,940500.45,-57500.0,2311549.66,2466695.2,1810092.33,2185501.78,False,False,False,False,457369.1,510115.63,433660.11,440642.49,False,False,False,False
2019-06-20,1778.0,69.4318,2187101.7,-234900.0,2285735.81,2485794.92,1781687.61,2154596.59,False,False,False,False,454259.89,509586.32,429953.7,437345.88,False,False,False,False
2019-06-21,1743.5,69.5462,-2399343.9,114400.0,2729831.29,2532272.97,1837190.11,2658773.86,False,False,True,False,452351.55,507896.02,422103.53,435460.14,False,False,False,False
2019-06-24,1747.5,69.4107,277642.8,-135500.0,3017123.27,2496753.97,1867525.32,2983831.65,False,False,False,False,438881.8,508343.33,423286.51,418896.33,False,False,False,False
2019-06-25,1776.5,69.3471,2011065.9,-63600.0,2683877.83,2479187.94,1866909.52,2577052.6,False,False,False,False,435814.62,506453.1,423304.55,415598.34,False,False,False,False
2019-06-26,1803.0,69.152,1832528.0,-195100.0,2899410.32,2520099.91,1820121.81,2817492.9,False,False,False,False,432466.41,505655.18,419003.47,411894.56,False,False,False,False
2019-06-27,1782.0,69.1007,-1451114.7,-51300.0,2969545.71,2557023.55,1883121.5,2883249.76,False,False,False,False,430313.47,503444.79,417917.3,409708.45,False,False,False,False
2019-06-28,1773.5,69.0018,-586515.3,-98900.0,2834313.43,2523603.89,1884251.95,2727370.87,False,False,False,False,427081.06,501889.0,416437.86,406118.97,False,False,False,False
2019-07-01,1778.0,68.9365,310214.25,-65300.0,2564099.46,2507712.31,1869461.67,2420751.21,False,False,False,False,406815.48,500463.48,415243.8,365748.23,False,False,False,False
2019-07-02,1755.5,68.9567,-1551525.75,20200.0,2364063.24,2497905.98,1826622.49,2196395.3,False,False,False,False,403213.61,499517.78,397263.3,360912.32,False,False,False,False
2019-07-03,1754.5,68.8453,-68845.3,-111400.0,2460900.14,2471925.6,1830948.8,2338315.47,False,False,False,False,399918.76,499202.35,391188.78,356216.15,False,False,False,False
2019-07-04,1771.5,68.5095,1164661.5,-335800.0,2264694.31,2460705.35,1824479.34,2113255.19,False,False,False,False,396975.61,498470.09,358566.48,352988.4,False,False,False,False
2019-07-05,1779.5,68.4809,547847.2,-28600.0,2307612.83,2465569.73,1846644.29,2175575.5,False,False,False,False,401056.97,496831.33,363384.08,364048.56,False,False,False,False
2019-07-08,1783.0,68.5649,239977.15,84000.0,2197263.55,2476151.59,1856297.29,2054291.75,False,False,False,False,380237.83,496376.39,353727.15,353953.0,False,False,False,False
2019-07-09,1783.0,68.5239,0.0,-41000.0,2095954.29,2481320.23,1859968.33,1942848.16,False,False,False,False,377296.34,497030.17,348614.99,350361.58,False,False,False,False
2019-07-10,1811.5,68.5838,1954638.3,59900.0,2011812.31,2477967.24,1858803.3,1855261.3,False,False,False,False,373125.93,496058.2,346368.26,345475.74,False,False,False,False
2019-07-11,1807.0,68.3646,-307640.7,-219200.0,2468006.92,2528051.64,1934848.34,2388874.97,False,False,False,False,370051.23,496514.1,344769.99,341747.14,False,False,False,False
2019-07-12,1799.5,68.6413,-514809.75,276700.0,2282292.96,2508156.56,1924139.52,2164893.68,False,False,False,False,372190.91,495383.21,344536.97,344708.82,False,False,False,False
2019-07-15,1810.0,68.5247,719509.35,-116600.0,2174677.92,2505494.28,1926999.29,2043513.17,False,False,False,False,377472.34,498105.66,346313.25,352325.92,False,False,False,False
2019-07-16,1818.0,68.6866,549492.8,161900.0,2147324.57,2479022.1,1939941.06,2014703.0,False,False,False,False,374197.76,497082.43,345347.54,348723.98,False,False,False,False
2019-07-17,1819.0,68.8663,68866.3,179700.0,2108381.1,2492627.76,1956497.4,1971053.07,False,False,False,False,374655.41,496611.29,346604.13,349027.62,False,False,False,False
2019-07-18,1827.5,68.8993,585644.05,33000.0,2038753.82,2499192.38,1962629.72,1893929.9,False,False,False,False,376185.79,497721.12,349544.16,350524.75,False,False,False,False
2019-07-19,1833.0,68.8175,378496.25,-81800.0,2042431.89,2489341.22,1963062.68,1902902.97,False,False,False,False,371905.77,497961.53,345856.26,345619.3,False,False,False,False
2019-07-22,1808.0,68.9331,-1723327.5,115600.0,1980267.39,2476181.32,1968226.66,1833495.18,False,False,False,False,363049.7,497354.35,343125.02,335432.39,False,False,False,False
2019-07-23,1795.0,68.9296,-896084.8,-3500.0,2303167.86,2447773.02,1978108.11,2214507.54,False,False,False,False,361662.81,497892.56,332333.2,333657.09,False,False,False,False
2019-07-24,1795.5,68.9663,34483.15,36700.0,2241706.18,2431773.58,1952182.62,2136439.02,False,False,False,False,357519.41,497795.99,327532.26,328863.54,False,False,False,False
2019-07-25,1795.5,68.9834,0.0,17100.0,2109906.36,2433740.62,1940116.39,1979072.82,False,False,False,False,354118.87,498071.25,325528.7,324850.46,False,False,False,False
2019-07-26,1778.0,68.8993,-1205737.75,-84100.0,2016478.12,2434335.98,1937937.1,1872489.85,False,False,False,False,350700.21,498173.39,321473.16,320821.18,False,False,False,False
2019-07-29,1774.5,68.7778,-240722.3,-121500.0,2122470.04,2410514.05,1871431.02,2013277.49,False,False,False,False,338691.3,497548.38,321576.9,302301.56,False,False,False,False
2019-07-30,1781.5,68.8161,481712.7,38300.0,2018727.21,2396653.08,1829612.11,1894904.68,False,False,False,False,337567.22,496510.33,318945.0,300977.87,False,False,False,False
2019-07-31,1776.5,68.7799,-343899.5,-36200.0,1985278.69,2406584.59,1824064.89,1857451.93,False,False,False,False,334650.09,495740.06,318313.95,297244.9,False,False,False,False
2019-08-01,1757.0,69.1057,-1347561.15,325800.0,1933653.62,2398429.19,1803397.39,1803118.91,False,False,False,False,331580.36,495440.94,316562.2,293423.22,False,False,False,False
2019-08-02,1749.0,69.638,-557104.0,532300.0,2122277.36,2385421.52,1812385.09,2023476.07,False,False,False,False,350972.51,498268.95,319817.45,316129.2,False,False,False,False
2019-08-05,1739.5,70.786,-672467.0,1148000.0,2042567.82,2387950.66,1820070.94,1929579.38,False,False,False,False,408333.19,504810.31,336072.0,382435.61,False,False,False,False
2019-08-06,1740.5,70.8099,70809.9,23900.0,2036002.48,2414972.23,1845395.29,1917493.23,False,False,False,False,590556.0,527033.74,420836.97,578203.18,False,False,False,False
2019-08-07,1728.0,70.882,-886025.0,72100.0,1955905.18,2342886.69,1847125.96,1827347.73,False,False,False,False,570747.22,527212.26,403612.78,558472.32,False,False,False,False
2019-08-08,1737.5,70.7362,671993.9,-145800.0,1997831.76,2279344.94,1804129.98,1880358.74,False,False,False,False,553129.08,527436.03,403012.31,540801.66,False,False,False,False
2019-08-09,1746.0,70.8104,601888.4,74200.0,1994766.14,2286792.53,1810146.25,1875831.1,False,False,False,False,537049.83,511321.37,403227.95,524694.47,False,False,False,False
2019-08-12,1743.0,71.2399,-213719.7,429500.0,1960924.51,2299561.24,1773195.63,1838952.3,False,False,False,False,553253.9,511775.24,398367.0,496594.86,False,False,False,False
2019-08-13,1731.0,71.4547,-857456.4,214800.0,1908641.69,2292763.97,1737912.12,1779756.54,False,False,False,False,565147.39,516820.36,409599.18,508688.76,False,False,False,False
2019-08-14,1741.0,71.275,712750.0,-179700.0,1959941.33,2285462.47,1718301.03,1841199.04,False,False,False,False,546262.3,518100.83,395895.72,502488.45,False,False,False,False
2019-08-15,1742.5,71.3188,106978.2,43800.0,1973473.67,2294081.13,1704919.61,1854958.01,False,False,False,False,524196.95,517124.84,396662.83,492342.65,False,False,False,False
2019-08-16,1755.5,71.1484,924929.2,-170400.0,1908903.3,2287126.0,1683559.72,1781781.38,False,False,False,False,499908.06,516240.64,397013.11,480611.51,False,False,False,False
2019-08-19,1762.5,71.4041,499828.7,255700.0,1967355.67,2300214.26,1700181.45,1851095.9,False,False,False,False,480697.75,515310.44,394025.85,469528.27,False,False,False,False
2019-08-20,1756.5,71.7235,-430341.0,319400.0,1944715.37,2318235.96,1684725.1,1822655.05,False,False,False,False,477808.23,517778.98,389437.14,468296.94,False,False,False,False
2019-08-21,1751.0,71.5648,-393606.4,-158700.0,1910904.61,2318512.52,1679970.11,1785255.94,False,False,False,False,484260.29,520651.34,396820.43,472015.22,False,False,False,False
2019-08-22,1739.0,71.8118,-861741.6,247000.0,1871858.05,2291959.65,1672479.71,1744975.55,False,False,False,False,469250.7,519320.45,394579.07,463188.09,False,False,False,False
2019-08-23,1746.0,71.671,501697.0,-140800.0,1933788.04,2280051.48,1672388.38,1816245.46,False,False,False,False,467317.66,521319.3,399158.07,461838.63,False,False,False,False
2019-08-27,1744.0,71.526,-143052.0,-145000.0,1876230.81,2278750.68,1679156.76,1752639.07,False,False,False,False,451316.57,517690.93,397774.44,452254.38,False,False,False,False
2019-08-28,1724.0,71.8131,-1436262.0,287100.0,1815185.53,2270587.46,1673693.56,1686863.63,False,False,False,False,439787.76,516690.07,385685.8,444039.59,False,False,False,False
2019-08-29,1713.5,71.6596,-752425.8,-153500.0,2068466.85,2256608.92,1679022.76,1965235.12,False,False,False,False,448088.15,518919.34,392020.58,446843.38,False,False,False,False
2019-08-30,1712.5,71.4358,-71435.8,-223800.0,2016468.9,2232696.39,1658960.89,1906689.09,False,False,False,False,437742.76,517574.77,392198.02,439264.9,False,False,False,False
2019-09-02,1716.5,71.9292,287716.8,493400.0,1890272.79,2208170.7,1615834.54,1772723.29,False,False,False,False,433659.55,515044.76,393436.58,434372.96,False,False,False,False
2019-09-03,1714.5,72.412,-144824.0,482800.0,1842741.58,2228497.93,1625635.57,1719679.87,False,False,False,False,484189.93,520860.31,406571.11,459470.62,False,False,False,False
2019-09-04,1734.5,72.0539,1441078.0,-358100.0,1796603.58,2238739.17,1623752.25,1669950.54,False,False,False,False,520579.94,526325.22,421397.67,480613.97,False,False,False,False
2019-09-05,1754.5,71.8145,1436290.0,-239400.0,2079719.7,2258690.55,1580139.4,1973982.68,False,False,False,False,521205.38,524516.41,424965.4,482139.66,False,False,False,False
2019-09-06,1761.5,71.7153,502007.1,-99200.0,2259248.94,2273737.3,1622241.12,2158788.3,False,False,False,False,506624.34,518019.07,425650.22,475894.85,False,False,False,False
2019-09-09,1769.0,71.6772,537579.0,-38100.0,2125197.02,2268829.67,1629519.08,2016114.42,False,False,False,False,485583.85,516976.75,423447.57,468032.04,False,False,False,False
2019-09-10,1776.0,71.9035,503324.5,226300.0,2043559.31,2250698.75,1614593.29,1927517.23,False,False,False,False,465295.92,514758.39,419271.14,457170.77,False,False,False,False
2019-09-11,1792.5,71.6823,1182757.95,-221200.0,1987748.74,2256703.81,1604968.9,1867275.24,False,False,False,False,461509.71,516537.6,421801.13,454882.79,False,False,False,False
2019-09-12,1774.0,71.1466,-1316212.1,-535700.0,2112699.33,2274015.37,1620501.73,2000539.21,False,False,False,False,455145.7,514979.54,420347.28,449721.13,True,True,True,True
2019-09-13,1768.0,70.9639,-425783.4,-182700.0,2194818.15,2228902.38,1602453.97,2090493.02,False,False,False,False,502632.88,509077.3,432144.68,472600.09,False,False,False,False
2019-09-16,1770.5,71.6005,179001.25,636600.0,2047119.1,2209073.93,1522753.56,1936721.36,False,False,False,False,485423.16,505985.25,429769.77,464449.88,False,False,False,False
2019-09-17,1746.5,71.7822,-1722772.8,181700.0,1956208.97,2222707.89,1445845.34,1839082.59,False,False,True,False,553861.08,511253.88,453698.29,505149.98,False,False,False,False
2019-09-18,1751.0,71.2087,320439.15,-573500.0,2255683.56,2191733.5,1474045.22,2157217.98,False,False,False,False,533744.79,511449.16,455518.35,497899.78,True,True,True,True
2019-09-19,1762.5,71.3233,820217.95,114600.0,2088875.73,2177821.15,1401426.01,1980149.01,False,False,False,False,568291.04,510496.73,467669.67,518267.89,False,False,False,False
2019-09-20,1766.0,70.9814,248434.9,-341900.0,2071108.87,2197311.1,1367698.39,1959766.47,False,False,False,False,541777.37,509004.9,467110.14,507633.95,False,False,False,False
2019-09-23,1756.0,70.9518,-709518.0,-29600.0,1945116.38,2189148.31,1328762.13,1831125.27,False,False,False,False,540595.13,507803.95,470346.38,512678.63,False,False,False,False
2019-09-24,1751.5,70.9475,-319263.75,-4300.0,1917997.83,2164680.53,1323171.84,1805995.5,False,False,False,False,513278.23,507523.5,469696.79,499107.07,False,False,False,False
2019-09-25,1736.0,71.0449,-1101195.95,97400.0,1842727.29,2152738.01,1319743.81,1729591.14,False,False,False,False,489343.18,507490.5,469452.55,486292.98,False,False,False,False
2019-09-26,1724.0,70.9088,-850905.6,-136100.0,1945019.07,2136431.46,1287898.24,1839416.95,False,False,False,False,471367.28,508185.81,470531.68,476021.45,False,False,False,False
2019-09-27,1713.0,70.4787,-775265.7,-430100.0,1938461.13,2107395.66,1289097.62,1833938.56,False,False,False,False,456563.84,505612.51,469886.77,465957.33,False,False,False,False
2019-09-30,1703.5,70.8619,-673188.05,383200.0,1891798.43,2073387.73,1259606.39,1792278.18,False,False,False,False,479775.85,502355.45,470169.26,473831.81,False,False,False,False
2019-10-01,1705.5,71.1066,142213.2,244700.0,1863752.76,2010178.36,1262200.21,1763425.57,False,False,False,False,495374.6,506663.16,479674.36,482802.51,False,False,False,False
2019-10-02,1697.0,71.238,-605523.0,131400.0,1784961.63,1970893.8,1267396.1,1681949.45,False,False,False,False,489085.5,508587.08,483783.07,480342.89,False,False,False,False
2019-10-03,1697.0,70.9666,0.0,-271400.0,1771599.32,1873805.72,1269903.83,1670093.61,False,False,False,False,473754.34,509327.59,485396.73,472379.19,False,False,False,False
2019-10-04,1701.5,70.9004,319051.8,-66200.0,1700194.93,1824289.33,1198302.69,1598091.62,False,False,False,False,470684.99,507351.52,486778.74,468855.41,False,False,False,False
2019-10-07,1713.0,70.9938,816428.7,93400.0,1637436.86,1809590.29,1200585.5,1533497.66,False,False,False,False,452541.63,505765.37,484134.5,457670.68,False,False,False,False
2019-10-08,1732.0,71.1305,1351479.5,136700.0,1725369.68,1826143.8,1218002.65,1623293.95,False,False,False,False,439729.94,506208.64,481341.87,449453.64,False,False,False,False
2019-10-09,1729.0,71.0627,-213188.1,-67800.0,1975634.92,1855078.35,1258004.85,1875649.66,False,False,False,False,431455.32,507205.55,482460.27,443189.6,False,False,False,False
2019-10-10,1738.0,71.0385,639346.5,-24200.0,1856643.5,1845522.76,1250159.8,1753608.66,False,False,False,False,419784.14,504019.33,480898.48,434256.16,False,False,False,False
2019-10-11,1721.0,71.0744,-1208264.8,35900.0,1838716.4,1852596.06,1263509.97,1734424.11,False,False,False,False,408980.14,503280.61,479143.79,425530.32,False,False,False,False
2019-10-14,1704.5,71.1853,-1174557.45,110900.0,1954139.71,1839272.81,1271803.56,1861530.32,False,False,False,False,391219.58,502367.45,479392.05,405347.51,False,False,False,False
2019-10-15,1702.0,71.4963,-178740.75,311000.0,2022963.79,1828358.26,1283429.01,1929641.25,False,False,False,False,387521.14,503009.46,480382.63,399485.24,False,False,False,False
2019-10-16,1703.5,71.4449,107167.35,-51400.0,1894201.23,1832557.37,1237844.92,1798744.2,False,False,False,False,410825.73,506242.61,486332.57,408754.81,False,False,False,False
2019-10-17,1726.0,71.1586,1601068.5,-286300.0,1789806.23,1830462.82,1224129.23,1694019.84,False,False,False,False,400361.46,505194.6,486104.79,400302.13,False,False,False,False
2019-10-18,1729.0,71.1356,213406.8,-23000.0,2112042.7,1850448.87,1281833.41,2016798.33,False,False,False,False,413565.93,503582.2,487877.5,403931.81,False,False,False,False
2019-10-21,1735.5,70.8574,460573.1,-278200.0,1957607.67,1852865.1,1284447.41,1861185.2,False,False,False,False,400672.24,503423.34,487729.87,393713.82,False,False,False,False
2019-10-22,1707.5,70.9115,-1985522.0,54100.0,1871259.88,1852174.77,1262316.57,1775702.64,True,True,True,True,412247.48,500620.04,489042.76,397286.81,False,False,False,False
2019-10-23,1712.0,70.8662,318897.9,-45300.0,2284836.25,1834691.98,1310391.88,2185087.9,False,False,False,False,401412.96,500903.63,488829.09,389868.14,False,False,False,False
2019-10-24,1715.0,71.0119,213035.7,145700.0,2104618.07,1834186.42,1310837.43,2004804.27,False,False,False,False,391570.46,500267.23,488539.63,382297.51,False,False,False,False
2019-10-25,1710.5,70.9026,-319061.7,-109300.0,1961383.79,1837039.48,1314605.19,1862386.2,False,False,False,False,390303.37,501509.6,490458.61,379612.0,False,False,False,False
2019-10-28,1727.0,70.7455,1167300.75,-157100.0,1845453.97,1820537.42,1279695.93,1749583.97,False,False,False,False,382020.09,500438.79,485062.08,369202.18,False,False,False,False
2019-10-29,1737.5,70.8562,743990.1,110700.0,1965169.31,1837664.09,1307667.65,1866920.08,False,False,False,False,381439.15,498352.27,471239.22,366314.05,False,False,False,False
2019-10-30,1746.5,70.9261,638334.9,69900.0,1938654.09,1850745.58,1319511.02,1840666.48,False,False,False,False,378236.39,496430.3,403472.07,362588.74,False,False,False,False
