date,in_window,trade_id,leg_id,new_deal,lme_flat,cross_exchange_basis,grade_spread,freight,fx,demurrage_penalty,roll_term_structure,daily_pnl_inr
2022-04-19,True,T01,PURCHASE:L3,0.0,0.0,0.0,0.0,0.0,-656510.4,0.0,656510.4,0.0
2022-04-19,True,T02,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,-501.21,0.0,58.3,-442.91
2022-04-19,True,T02,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,-471.0,0.0,55.68,-415.32
2022-04-19,True,T02,DUTY:L1,0.0,-60297.54,0.0,0.0,0.0,0.0,0.0,4829.28,-55468.25
2022-04-19,True,T02,DUTY:L2,0.0,-60297.54,0.0,0.0,0.0,0.0,0.0,4829.28,-55468.25
2022-04-19,True,T02,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31783.93,-31783.93
2022-04-19,True,T02,FX:T02-FX-1,0.0,0.0,0.0,0.0,0.0,417675.77,0.0,-48585.26,369090.5
2022-04-19,True,T02,FX:T02-FX-2,0.0,0.0,0.0,0.0,0.0,392415.74,0.0,-46391.19,346024.54
2022-04-19,True,T02,LC_USANCE_FEE:L2,0.0,0.0,0.0,0.0,0.0,-818.43,0.0,80.63,-737.81
2022-04-19,True,T02,MCX:T02-MCX-2,0.0,-2275310.33,0.0,0.0,0.0,-443778.72,0.0,54544.12,-2664544.93
2022-04-19,True,T02,PURCHASE:L1,0.0,-2181547.03,0.0,0.0,0.0,-427691.63,0.0,225094.91,-2384143.75
2022-04-19,True,T02,PURCHASE:L2,0.0,-2181547.03,0.0,0.0,0.0,-427904.25,0.0,225713.51,-2383737.77
2022-04-19,True,T02,SALE:S1,0.0,6759516.52,0.0,0.0,0.0,1318382.61,0.0,-162040.27,7915858.87
2022-04-19,True,T02,USANCE_INTEREST:L1,0.0,0.0,0.0,0.0,0.0,-2338.67,0.0,272.04,-2066.63
2022-04-19,True,T02,USANCE_INTEREST:L2,0.0,0.0,0.0,0.0,0.0,-2236.48,0.0,-8581.95,-10818.42
2022-04-19,True,T03,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,-594.29,0.0,58.55,-535.74
2022-04-19,True,T03,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,-594.75,0.0,59.86,-534.89
2022-04-19,True,T03,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.4,672.4
2022-04-19,True,T03,FX:T03-FX-1,0.0,0.0,0.0,0.0,0.0,495243.09,0.0,-48789.3,446453.79
2022-04-19,True,T03,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,-544.86,0.0,53.94,-490.92
2022-04-19,True,T03,INVENTORY:L1,0.0,2604441.85,0.0,1510905.13,0.0,505399.76,0.0,-519432.01,4101314.74
2022-04-19,True,T03,INVENTORY:L2,0.0,2604441.85,0.0,1510905.13,0.0,505399.76,0.0,-519432.01,4101314.74
2022-04-19,True,T03,MCX:T03-MCX-1,0.0,-4396883.47,0.0,0.0,0.0,-857572.39,0.0,105402.83,-5149053.03
2022-04-19,True,T03,PSIC:L2,0.0,0.0,0.0,0.0,0.0,-401.08,0.0,39.7,-361.37
2022-04-19,True,T03,PURCHASE:L1,0.0,0.0,0.0,0.0,0.0,-495243.09,0.0,48789.3,-446453.79
2022-04-19,True,T03,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,-495625.61,0.0,49887.32,-445738.29
2022-04-19,True,T04,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,-609.58,0.0,62.08,-547.5
2022-04-19,True,T04,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,-609.95,0.0,63.13,-546.81
2022-04-19,True,T04,FREIGHT:L1,0.0,0.0,0.0,0.0,0.0,-20112.53,0.0,2014.87,-18097.66
2022-04-19,True,T04,FREIGHT:L2,0.0,0.0,0.0,0.0,0.0,-20124.6,0.0,2049.56,-18075.04
2022-04-19,True,T04,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6622.47,-6622.47
2022-04-19,True,T04,FX:T04-FX-3,0.0,0.0,0.0,0.0,0.0,40249.2,0.0,-4099.12,36150.08
2022-04-19,True,T04,INSURANCE:L1,0.0,0.0,0.0,0.0,0.0,-580.57,0.0,58.16,-522.41
2022-04-19,True,T04,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,-580.92,0.0,59.16,-521.76
2022-04-19,True,T04,INVENTORY:L1,0.0,2734663.95,0.0,1586450.39,0.0,530248.91,0.0,-545403.61,4305959.64
2022-04-19,True,T04,INVENTORY:L2,0.0,2734663.95,0.0,1586450.39,0.0,530248.91,0.0,-545403.61,4305959.64
2022-04-19,True,T04,MCX:T04-MCX-1,0.0,-2675027.01,0.0,0.0,0.0,-521739.84,0.0,64126.2,-3132640.66
2022-04-19,True,T04,PURCHASE:L1,0.0,0.0,0.0,0.0,0.0,-507983.08,0.0,51734.77,-456248.3
2022-04-19,True,T04,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,-508287.71,0.0,52611.18,-455676.53
2022-04-20,True,T01,FREIGHT:L1,0.0,0.0,0.0,0.0,0.0,14085.44,0.0,561.19,14646.63
2022-04-20,True,T01,FREIGHT:L2,0.0,0.0,0.0,0.0,0.0,14093.78,0.0,561.01,14654.79
2022-04-20,True,T01,FREIGHT:L3,0.0,0.0,0.0,0.0,0.0,14094.97,0.0,560.99,14655.96
2022-04-20,True,T01,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121298.89,-121298.89
2022-04-20,True,T01,FX:T01-FX-4,0.0,0.0,0.0,0.0,0.0,-42281.34,0.0,-1683.04,-43964.38
2022-04-20,True,T01,INVENTORY:L1,0.0,-3584577.96,0.0,409533.95,0.0,-334869.33,0.0,-199235.0,-3709148.34
2022-04-20,True,T01,INVENTORY:L2,0.0,-3584577.96,0.0,409533.95,0.0,-334869.33,0.0,-199235.0,-3709148.34
2022-04-20,True,T01,INVENTORY:L3,0.0,-3584577.96,0.0,409533.95,0.0,-334869.33,0.0,-199235.0,-3709148.34
2022-04-20,True,T01,MCX:T01-MCX-1,0.0,5965997.99,0.0,0.0,0.0,568793.67,0.0,-151610.44,6383181.22
2022-04-20,True,T01,MCX:T01-MCX-2,0.0,2982998.99,0.0,0.0,0.0,284396.83,0.0,-75805.22,3191590.61
2022-04-20,True,T01,MCX:T01-MCX-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180608.0,-180608.0
2022-04-20,True,T01,MCX:T01-MCX-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90304.0,-90304.0
2022-04-20,True,T02,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,242.98,0.0,9.61,252.59
2022-04-20,True,T02,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,228.33,0.0,9.02,237.35
2022-04-20,True,T02,DUTY:L1,0.0,58274.13,0.0,0.0,0.0,0.0,0.0,1071.53,59345.66
2022-04-20,True,T02,DUTY:L2,0.0,58274.13,0.0,0.0,0.0,0.0,0.0,1071.53,59345.66
2022-04-20,True,T02,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12468.65,-12468.65
2022-04-20,True,T02,FX:T02-FX-1,0.0,0.0,0.0,0.0,0.0,-202482.32,0.0,-8008.92,-210491.23
2022-04-20,True,T02,FX:T02-FX-2,0.0,0.0,0.0,0.0,0.0,-190235.09,0.0,-7516.71,-197751.81
2022-04-20,True,T02,LC_USANCE_FEE:L2,0.0,0.0,0.0,0.0,0.0,396.79,0.0,15.85,412.64
2022-04-20,True,T02,MCX:T02-MCX-2,-0.0,2207419.26,0.0,0.0,0.0,210453.66,0.0,-56095.86,2361777.05
2022-04-20,True,T02,MCX:T02-MCX-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66824.96,-66824.96
2022-04-20,True,T02,PURCHASE:L1,0.0,2116569.45,0.0,0.0,0.0,202482.08,0.0,46842.02,2365893.54
2022-04-20,True,T02,PURCHASE:L2,0.0,2116569.45,0.0,0.0,0.0,202583.9,0.0,46839.84,2365993.18
2022-04-20,True,T02,SALE:S1,0.0,-5829177.77,0.0,0.0,0.0,-555749.33,0.0,-28121.21,-6413048.31
2022-04-20,True,T02,USANCE_INTEREST:L1,0.0,0.0,0.0,0.0,0.0,1133.75,0.0,44.84,1178.59
2022-04-20,True,T02,USANCE_INTEREST:L2,0.0,0.0,0.0,0.0,0.0,1102.94,0.0,43.58,1146.52
2022-04-20,True,T03,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,288.13,0.0,11.51,299.63
2022-04-20,True,T03,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,288.35,0.0,11.5,299.85
2022-04-20,True,T03,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7720.61,-7720.61
2022-04-20,True,T03,FX:T03-FX-1,0.0,0.0,0.0,0.0,0.0,-240104.36,0.0,-9589.93,-249694.29
2022-04-20,True,T03,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,264.16,0.0,10.55,274.71
2022-04-20,True,T03,INVENTORY:L1,0.0,-2560412.83,0.0,292524.25,0.0,-239386.78,0.0,-142310.72,-2649586.07
2022-04-20,True,T03,INVENTORY:L2,0.0,-2560412.83,0.0,292524.25,0.0,-239386.78,0.0,-142310.72,-2649586.07
2022-04-20,True,T03,MCX:T03-MCX-1,-0.0,4265688.56,0.0,0.0,0.0,406687.47,0.0,-108401.46,4563974.57
2022-04-20,True,T03,MCX:T03-MCX-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129134.72,-129134.72
2022-04-20,True,T03,PSIC:L2,0.0,0.0,0.0,0.0,0.0,194.45,0.0,7.76,202.21
2022-04-20,True,T03,PURCHASE:L1,0.0,0.0,0.0,0.0,0.0,240104.36,0.0,9589.93,249694.29
2022-04-20,True,T03,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,240287.57,0.0,9586.0,249873.57
2022-04-20,True,T04,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,295.53,0.0,11.78,307.32
2022-04-20,True,T04,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,295.71,0.0,11.78,307.49
2022-04-20,True,T04,FREIGHT:L1,0.0,0.0,0.0,0.0,0.0,9750.91,0.0,389.1,10140.01
2022-04-20,True,T04,FREIGHT:L2,0.0,0.0,0.0,0.0,0.0,9756.69,0.0,388.98,10145.67
2022-04-20,True,T04,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2244.76,-2244.76
2022-04-20,True,T04,FX:T04-FX-3,0.0,0.0,0.0,0.0,0.0,-19513.38,0.0,-777.96,-20291.34
2022-04-20,True,T04,INSURANCE:L1,0.0,0.0,0.0,0.0,0.0,281.47,0.0,11.23,292.7
2022-04-20,True,T04,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,281.64,0.0,11.23,292.87
2022-04-20,True,T04,INVENTORY:L1,0.0,-2688433.47,0.0,307150.46,0.0,-251152.0,0.0,-149426.25,-2781861.26
2022-04-20,True,T04,INVENTORY:L2,0.0,-2688433.47,0.0,307150.46,0.0,-251152.0,0.0,-149426.25,-2781861.26
2022-04-20,True,T04,MCX:T04-MCX-1,-0.0,2595209.12,0.0,0.0,0.0,247425.25,0.0,-65950.54,2776683.83
2022-04-20,True,T04,MCX:T04-MCX-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78564.48,-78564.48
2022-04-20,True,T04,PURCHASE:L1,0.0,0.0,0.0,0.0,0.0,246277.39,0.0,9818.57,256095.96
2022-04-20,True,T04,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,246423.29,0.0,9815.45,256238.74
2022-04-21,True,T01,FREIGHT:L1,0.0,0.0,0.0,0.0,0.0,8363.61,0.0,560.51,8924.12
2022-04-21,True,T01,FREIGHT:L2,0.0,0.0,0.0,0.0,0.0,8368.56,0.0,560.33,8928.89
2022-04-21,True,T01,FREIGHT:L3,0.0,0.0,0.0,0.0,0.0,8369.27,0.0,560.31,8929.58
2022-04-21,True,T01,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118629.24,-118629.24
2022-04-21,True,T01,FX:T01-FX-4,0.0,0.0,0.0,0.0,0.0,-25105.68,0.0,-1681.0,-26786.68
2022-04-21,True,T01,INVENTORY:L1,0.0,1095792.51,0.0,410950.29,0.0,-200458.7,0.0,199492.33,1505776.42
2022-04-21,True,T01,INVENTORY:L2,0.0,1095792.51,0.0,410950.29,0.0,-200458.7,0.0,199492.33,1505776.42
2022-04-21,True,T01,INVENTORY:L3,0.0,1095792.51,0.0,410950.29,0.0,-200458.7,0.0,199492.33,1505776.42
2022-04-21,True,T01,MCX:T01-MCX-1,0.0,-1819431.89,0.0,0.0,0.0,340124.07,0.0,1479307.82,0.0
2022-04-21,True,T01,MCX:T01-MCX-2,0.0,-909715.94,0.0,0.0,0.0,170062.03,0.0,739653.91,0.0
2022-04-21,True,T01,MCX:T01-MCX-3,0.0,-1825687.47,0.0,0.0,0.0,341293.49,0.0,29385.34,-1455008.64
2022-04-21,True,T01,MCX:T01-MCX-4,0.0,-912843.73,0.0,0.0,0.0,170646.74,0.0,14692.67,-727504.32
2022-04-21,True,T02,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,144.28,0.0,9.6,153.87
2022-04-21,True,T02,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,135.58,0.0,9.01,144.59
2022-04-21,True,T02,DUTY:L1,0.0,-17805.98,0.0,0.0,0.0,0.0,0.0,-822.49,-18628.48
2022-04-21,True,T02,DUTY:L2,0.0,-17805.98,0.0,0.0,0.0,0.0,0.0,-822.49,-18628.48
2022-04-21,True,T02,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12111.78,-12111.78
2022-04-21,True,T02,FX:T02-FX-1,0.0,0.0,0.0,0.0,0.0,-120229.4,0.0,-7999.18,-128228.58
2022-04-21,True,T02,FX:T02-FX-2,0.0,0.0,0.0,0.0,0.0,-112957.29,0.0,-7507.58,-120464.86
2022-04-21,True,T02,LC_USANCE_FEE:L2,0.0,0.0,0.0,0.0,0.0,235.61,0.0,-235.61,0.0
2022-04-21,True,T02,MCX:T02-MCX-2,0.0,-673189.8,0.0,0.0,0.0,125845.91,0.0,547343.89,0.0
2022-04-21,True,T02,MCX:T02-MCX-3,0.0,-675504.36,0.0,0.0,0.0,126278.59,0.0,10872.58,-538353.2
2022-04-21,True,T02,PURCHASE:L1,0.0,-645304.99,0.0,0.0,0.0,120993.89,0.0,-21717.57,-546028.66
2022-04-21,True,T02,PURCHASE:L2,0.0,-645304.99,0.0,0.0,0.0,121054.35,0.0,-21719.74,-545970.37
2022-04-21,True,T02,SALE:S1,0.0,1555026.46,0.0,0.0,0.0,-290696.2,0.0,-24741.9,1239588.36
2022-04-21,True,T02,USANCE_INTEREST:L1,0.0,0.0,0.0,0.0,0.0,673.19,0.0,44.79,717.98
2022-04-21,True,T02,USANCE_INTEREST:L2,0.0,0.0,0.0,0.0,0.0,654.9,0.0,43.53,698.43
2022-04-21,True,T03,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,171.08,0.0,-171.08,0.0
2022-04-21,True,T03,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,171.21,0.0,11.49,182.7
2022-04-21,True,T03,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36236.68,-36236.68
2022-04-21,True,T03,FX:T03-FX-1,0.0,0.0,0.0,0.0,0.0,-142568.4,0.0,142568.4,0.0
2022-04-21,True,T03,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,156.85,0.0,10.54,167.39
2022-04-21,True,T03,INVENTORY:L1,0.0,782708.94,0.0,293535.92,0.0,-143300.22,0.0,142494.52,1075439.15
2022-04-21,True,T03,INVENTORY:L2,0.0,782708.94,0.0,293535.92,0.0,-143300.22,0.0,142494.52,1075439.15
2022-04-21,True,T03,MCX:T03-MCX-1,0.0,-1300893.8,0.0,0.0,0.0,243188.71,0.0,1057705.09,0.0
2022-04-21,True,T03,MCX:T03-MCX-2,0.0,-1305366.54,0.0,0.0,0.0,244024.84,0.0,21010.52,-1040331.18
2022-04-21,True,T03,PSIC:L2,0.0,0.0,0.0,0.0,0.0,115.46,0.0,7.75,123.21
2022-04-21,True,T03,PURCHASE:L1,0.0,0.0,0.0,0.0,0.0,142568.4,0.0,-142568.4,0.0
2022-04-21,True,T03,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,142677.2,0.0,9574.35,152251.55
2022-04-21,True,T04,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,175.48,0.0,11.77,187.25
2022-04-21,True,T04,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,175.58,0.0,11.76,187.35
2022-04-21,True,T04,FREIGHT:L1,0.0,0.0,0.0,0.0,0.0,5789.86,0.0,388.63,6178.49
2022-04-21,True,T04,FREIGHT:L2,0.0,0.0,0.0,0.0,0.0,5793.3,0.0,388.51,6181.8
2022-04-21,True,T04,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1470.56,-1470.56
2022-04-21,True,T04,FX:T04-FX-3,0.0,0.0,0.0,0.0,0.0,-11586.6,0.0,-777.01,-12363.61
2022-04-21,True,T04,INSURANCE:L1,0.0,0.0,0.0,0.0,0.0,167.13,0.0,11.22,178.35
2022-04-21,True,T04,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,167.23,0.0,11.21,178.44
2022-04-21,True,T04,INVENTORY:L1,0.0,821844.38,0.0,308212.71,0.0,-150344.02,0.0,149619.24,1129332.32
2022-04-21,True,T04,INVENTORY:L2,0.0,821844.38,0.0,308212.71,0.0,-150344.02,0.0,149619.24,1129332.32
2022-04-21,True,T04,MCX:T04-MCX-1,0.0,-791452.87,0.0,0.0,0.0,147953.97,0.0,643498.9,0.0
2022-04-21,True,T04,MCX:T04-MCX-2,0.0,-794174.05,0.0,0.0,0.0,148462.67,0.0,12782.62,-632928.76
2022-04-21,True,T04,PURCHASE:L1,0.0,0.0,0.0,0.0,0.0,146233.83,0.0,9806.64,156040.46
2022-04-21,True,T04,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,146320.47,0.0,9803.52,156123.99
2022-04-21,True,T05,BILL_COMMISSION:L1,-210503.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210503.27
2022-04-21,True,T05,BILL_COMMISSION:L2,-210706.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210706.32
2022-04-21,True,T05,DUTY:L1,-5097387.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5097387.97
2022-04-21,True,T05,DUTY:L2,-5097387.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5097387.97
2022-04-21,True,T05,INSURANCE:L1,-202058.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202058.85
2022-04-21,True,T05,INSURANCE:L2,-202271.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202271.8
2022-04-21,True,T05,LC_USANCE_FEE:L1,-244452.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244452.18
2022-04-21,True,T05,LC_USANCE_FEE:L2,-244709.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244709.65
2022-04-21,True,T05,MCX:T05-MCX-1,-95048.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95048.36
2022-04-21,True,T05,PORT:L1,-2782500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2782500.0
2022-04-21,True,T05,PORT:L2,-2782500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2782500.0
2022-04-21,True,T05,PURCHASE:L1,-184979421.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184979421.25
2022-04-21,True,T05,PURCHASE:L2,-185082516.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185082516.82
2022-04-21,True,T05,SALE:S1,436210598.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436210598.95
2022-04-21,True,T05,USANCE_INTEREST:L1,-677879.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-677879.02
2022-04-21,True,T05,USANCE_INTEREST:L2,-678532.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-678532.86
2022-04-22,True,T01,DUTY:L1,0.0,0.0,0.0,0.0,0.0,-19776.08,0.0,0.0,-19776.08
2022-04-22,True,T01,DUTY:L2,0.0,0.0,0.0,0.0,0.0,-19776.08,0.0,0.0,-19776.08
2022-04-22,True,T01,DUTY:L3,0.0,0.0,0.0,0.0,0.0,-19776.08,0.0,0.0,-19776.08
2022-04-22,True,T01,FREIGHT:L1,0.0,0.0,0.0,0.0,0.0,-21115.89,0.0,562.32,-20553.57
2022-04-22,True,T01,FREIGHT:L2,0.0,0.0,0.0,0.0,0.0,-21128.4,0.0,562.14,-20566.25
2022-04-22,True,T01,FREIGHT:L3,0.0,0.0,0.0,0.0,0.0,-21130.18,0.0,562.12,-20568.06
2022-04-22,True,T01,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119260.67,-119260.67
2022-04-22,True,T01,FX:T01-FX-4,0.0,0.0,0.0,0.0,0.0,63385.19,0.0,-1686.43,61698.76
2022-04-22,True,T01,INVENTORY:L1,0.0,-897715.47,0.0,408689.9,0.0,525219.68,0.0,150479.2,186673.31
2022-04-22,True,T01,INVENTORY:L2,0.0,-897715.47,0.0,408689.9,0.0,525219.68,0.0,150479.2,186673.31
2022-04-22,True,T01,INVENTORY:L3,0.0,-897715.47,0.0,408689.9,0.0,525219.68,0.0,150479.2,186673.31
2022-04-22,True,T01,MCX:T01-MCX-3,0.0,1491253.89,0.0,0.0,0.0,-856644.36,0.0,28872.2,663481.73
2022-04-22,True,T01,MCX:T01-MCX-4,0.0,745626.94,0.0,0.0,0.0,-428322.18,0.0,14436.1,331740.87
2022-04-22,True,T02,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,-364.26,0.0,9.63,-354.63
2022-04-22,True,T02,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,-342.3,0.0,9.04,-333.26
2022-04-22,True,T02,DUTY:L1,0.0,14568.53,0.0,0.0,0.0,0.0,0.0,-532.38,14036.16
2022-04-22,True,T02,DUTY:L2,0.0,14568.53,0.0,0.0,0.0,0.0,0.0,-532.38,14036.16
2022-04-22,True,T02,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12267.53,-12267.53
2022-04-22,True,T02,FX:T02-FX-1,0.0,0.0,0.0,0.0,0.0,303547.49,0.0,-8025.04,295522.45
2022-04-22,True,T02,FX:T02-FX-2,0.0,0.0,0.0,0.0,0.0,285187.35,0.0,-7531.85,277655.5
2022-04-22,True,T02,MCX:T02-MCX-3,0.0,551763.94,0.0,0.0,0.0,-316958.41,0.0,10682.71,245488.24
2022-04-22,True,T02,PURCHASE:L1,0.0,527266.71,0.0,0.0,0.0,-303891.88,0.0,-11293.42,212081.41
2022-04-22,True,T02,PURCHASE:L2,0.0,527266.71,0.0,0.0,0.0,-304044.56,0.0,-11295.6,211926.55
2022-04-22,True,T02,SALE:S1,0.0,-1089046.08,0.0,0.0,0.0,625597.82,0.0,-21157.55,-484605.81
2022-04-22,True,T02,USANCE_INTEREST:L1,0.0,0.0,0.0,0.0,0.0,-1699.64,0.0,44.93,-1654.7
2022-04-22,True,T02,USANCE_INTEREST:L2,0.0,0.0,0.0,0.0,0.0,-1653.45,0.0,43.67,-1609.79
2022-04-22,True,T03,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,-432.27,0.0,11.53,-420.74
2022-04-22,True,T03,DUTY:L2,0.0,0.0,0.0,0.0,0.0,-14279.94,0.0,0.0,-14279.94
2022-04-22,True,T03,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36537.66,-36537.66
2022-04-22,True,T03,FX:T03-FX-2,-148200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148200.0
2022-04-22,True,T03,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,-396.01,0.0,10.57,-385.44
2022-04-22,True,T03,INVENTORY:L1,0.0,-641225.34,0.0,291921.36,0.0,375448.39,0.0,107485.14,133629.56
2022-04-22,True,T03,INVENTORY:L2,0.0,-641225.34,0.0,291921.36,0.0,375448.39,0.0,107485.14,133629.56
2022-04-22,True,T03,MCX:T03-MCX-2,0.0,1066246.53,0.0,0.0,0.0,-612500.71,0.0,20643.62,474389.44
2022-04-22,True,T03,PSIC:L2,0.0,0.0,0.0,0.0,0.0,-291.5,0.0,7.78,-283.72
2022-04-22,True,T03,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,-360221.99,0.0,9605.31,-350616.68
2022-04-22,True,T04,BILL_COMMISSION:L1,0.0,0.0,0.0,0.0,0.0,-443.04,0.0,11.81,-431.24
2022-04-22,True,T04,BILL_COMMISSION:L2,0.0,0.0,0.0,0.0,0.0,-443.3,0.0,11.8,-431.5
2022-04-22,True,T04,DUTY:L1,0.0,0.0,0.0,0.0,0.0,-15209.29,0.0,0.0,-15209.29
2022-04-22,True,T04,DUTY:L2,0.0,0.0,0.0,0.0,0.0,-15209.29,0.0,0.0,-15209.29
2022-04-22,True,T04,FREIGHT:L1,0.0,0.0,0.0,0.0,0.0,-14617.87,0.0,389.89,-14227.98
2022-04-22,True,T04,FREIGHT:L2,0.0,0.0,0.0,0.0,0.0,-14626.54,0.0,389.76,-14236.78
2022-04-22,True,T04,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1653.67,-1653.67
2022-04-22,True,T04,FX:T04-FX-3,0.0,0.0,0.0,0.0,0.0,29253.08,0.0,-779.52,28473.55
2022-04-22,True,T04,INSURANCE:L1,0.0,0.0,0.0,0.0,0.0,-421.96,0.0,11.25,-410.71
2022-04-22,True,T04,INSURANCE:L2,0.0,0.0,0.0,0.0,0.0,-422.21,0.0,11.25,-410.96
2022-04-22,True,T04,INVENTORY:L1,0.0,-673286.6,0.0,306517.42,0.0,393914.76,0.0,112859.4,140004.98
2022-04-22,True,T04,INVENTORY:L2,0.0,-673286.6,0.0,306517.42,0.0,393914.76,0.0,112859.4,140004.98
2022-04-22,True,T04,MCX:T04-MCX-2,0.0,648695.44,0.0,0.0,0.0,-372640.29,0.0,12559.41,288614.55
2022-04-22,True,T04,PURCHASE:L1,0.0,0.0,0.0,0.0,0.0,-369201.55,0.0,9838.34,-359363.21
2022-04-22,True,T04,PURCHASE:L2,0.0,0.0,0.0,0.0,0.0,-369420.33,0.0,9835.21,-359585.12
2022-04-22,True,T05,BILL_COMMISSION:L1,0.0,1160.54,0.0,0.0,0.0,-667.27,0.0,-10.8,482.47
2022-04-22,True,T05,BILL_COMMISSION:L2,0.0,1161.22,0.0,0.0,0.0,-667.91,0.0,-27.89,465.42
2022-04-22,True,T05,DUTY:L1,0.0,28052.42,0.0,0.0,0.0,-23102.44,0.0,-2649.43,2300.55
2022-04-22,True,T05,DUTY:L2,0.0,28052.42,0.0,0.0,0.0,-23102.44,0.0,-2649.43,2300.55
2022-04-22,True,T05,FUNDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3756.65,-3756.65
2022-04-22,True,T05,INSURANCE:L1,0.0,1113.98,0.0,0.0,0.0,-640.5,0.0,-10.23,463.25
2022-04-22,True,T05,INSURANCE:L2,0.0,1114.73,0.0,0.0,0.0,-641.17,0.0,-26.64,446.92
2022-04-22,True,T05,LC_USANCE_FEE:L1,0.0,1347.7,0.0,0.0,0.0,-774.88,0.0,-12.4,560.42
